epoch,zpid,addr,zipCode,price,status,beds,baths,sqft
1462928075,2098997309,2837 N Springfield Ave  Chicago  IL 60618,60618,$474900,for-sale,7 beds,4 baths,-- sqft
1462928075,3687227,2311 N Lawndale Ave  Chicago  IL 60647,60647,$429000,for-sale,4 beds,2 baths,1596 sqft
1462928075,60201040,4048 N Clark St UNIT I  Chicago  IL 60613,60613,$544900,for-sale,3 beds,3 baths,1952 sqft
1462928075,2103522194,4232 N Drake Ave  Chicago  IL 60618,60618,$543000,for-sale,4 beds,4 baths,2300 sqft
1462928075,70461273,537 W Belmont Ave # G  Chicago  IL 60657,60657,$310000,for-sale,2 beds,2 baths,-- sqft
1462928075,2098678651,2900 W Shakespeare Ave # 10  Chicago  IL 60647,60647,$489900,for-sale,2 beds,2 baths,-- sqft
1462928075,80851825,635 W Elm St # C  Chicago  IL 60610,60610,$322900,for-sale,2 beds,1.5 baths,1111 sqft
1462928075,60201913,1845 N Sheffield Ave # 2  Chicago  IL 60614,60614,$410000,for-sale,2 beds,2 baths,-- sqft
1462928075,61960064,2523 N Halsted St # 1  Chicago  IL 60614,60614,$425000,for-sale,2 beds,2 baths,-- sqft
1462928075,3843386,1430 N Astor St APT 10C  Chicago  IL 60610,60610,$549000,for-sale,3 beds,3 baths,1600 sqft
1462928075,3687984,1644 N Springfield Ave  Chicago  IL 60647,60647,$400000,for-sale,6 beds,4 baths,3500 sqft
1462928075,2145056021,1712 W Le Moyne St # 1E  Chicago  IL 60622,60622,$525000,for-sale,3 beds,3 baths,-- sqft
1462928075,49918806,1751 N Western Ave APT 207  Chicago  IL 60647,60647,$359900,for-sale,2 beds,2 baths,1000 sqft
1462928075,60262208,1816 N Rockwell St UNIT E  Chicago  IL 60647,60647,$539900,for-sale,4 beds,3 baths,2200 sqft
1462928075,2102007257,2040 N Stave St  Chicago  IL 60647,60647,$409000,for-sale,4 beds,3 baths,-- sqft
1462928075,3688255,1719 N Sawyer Ave  Chicago  IL 60647,60647,$419000,for-sale,3 beds,2 baths,1600 sqft
1462928075,2098670707,(Undisclosed Address)  Chicago  IL 60610,60610,$449900,for-sale,2 beds,2 baths,1200 sqft
1462928075,2098671443,4255 N Lawndale Ave  Chicago  IL 60618,60618,$360000,for-sale,4 beds,2 baths,2000 sqft
1462928075,2137141952,2527 N Springfield Ave  Chicago  IL 60647,60647,$515000,for-sale,6 beds,2 baths,-- sqft
1462928075,65564563,33 W Delaware Pl APT 15A  Chicago  IL 60610,60610,$399000,for-sale,2 beds,2 baths,-- sqft
1462928075,99346349,2637 W Cortez St # 2  Chicago  IL 60622,60622,$429900,for-sale,2 beds,2.5 baths,1250 sqft
1462928075,65546603,2042 N Clark St APT 4N  Chicago  IL 60614,60614,$545000,for-sale,2 beds,2 baths,1500 sqft
1462928075,62010837,1509 W Diversey Pkwy # A  Chicago  IL 60614,60614,$419000,for-sale,2 beds,3 baths,1700 sqft
1462928075,3728753,2730 N Greenview Ave APT M  Chicago  IL 60614,60614,$525000,for-sale,3 beds,3 baths,2244 sqft
1462928075,3645749,3341 W Berteau Ave  Chicago  IL 60618,60618,$499900,for-sale,4 beds,3 baths,2000 sqft
1462928075,3668393,2935 W Roscoe St  Chicago  IL 60618,60618,$435000,for-sale,3 beds,2 baths,1600 sqft
1462928075,89962576,2108 N California Ave APT 2R  Chicago  IL 60647,60647,$365000,for-sale,2 beds,2 baths,-- sqft
1462928075,3855493,1415 N Dearborn St APT 27D  Chicago  IL 60610,60610,$350000,for-sale,2 beds,2 baths,1250 sqft
1462928075,2098658776,2848 N Damen Ave  Chicago  IL 60618,60618,$525000,for-sale,6 beds,3 baths,-- sqft
1462928075,89879655,3057 N Clybourn Ave # 2N  Chicago  IL 60618,60618,$375000,for-sale,2 beds,2 baths,-- sqft
1462928075,80840776,901 N Hermitage Ave # 3  Chicago  IL 60622,60622,$499000,for-sale,2 beds,2 baths,1250 sqft
1462928075,65550449,1937 N Dayton St # G  Chicago  IL 60614,60614,$324900,for-sale,2 beds,2 baths,1 sqft
1462928075,3723965,2707 N Halsted St # 3  Chicago  IL 60614,60614,$549000,for-sale,3 beds,2 baths,2240 sqft
1462928075,49918480,2427 N Seminary Ave # 1  Chicago  IL 60614,60614,$390000,for-sale,2 beds,2 baths,1400 sqft
1462928075,60266014,1517 N Hudson Ave APT 3  Chicago  IL 60610,60610,$460000,for-sale,2 beds,2 baths,1600 sqft
1462928075,89924470,744 W Fullerton Ave APT 501  Chicago  IL 60614,60614,$550000,for-sale,2 beds,2 baths,1400 sqft
1462928075,2105252745,2010 N Kenmore Ave # A  Chicago  IL 60614,60614,$489000,for-sale,2 beds,2 baths,-- sqft
1462928075,3722593,320 W Oakdale Ave APT 801  Chicago  IL 60657,60657,$425500,for-sale,3 beds,2 baths,2000 sqft
1462928075,89973716,1921 W Diversey Pkwy APT 502  Chicago  IL 60614,60614,$549000,for-sale,3 beds,2 baths,1800 sqft
1462928075,3688825,2102 N Bingham St  Chicago  IL 60647,60647,$359900,for-sale,2 beds,2 baths,1500 sqft
1462928075,62012405,1058 N Paulina St APT 3  Chicago  IL 60622,60622,$419000,for-sale,2 beds,2 baths,1200 sqft
1462928075,2098667940,1721 W George St # 52  Chicago  IL 60657,60657,$425000,for-sale,2 beds,2 baths,-- sqft
1462928075,3712440,1140 W Newport Ave APT C  Chicago  IL 60657,60657,$349900,for-sale,2 beds,2 baths,1350 sqft
1462928075,62008383,2446 W Homer St APT 3  Chicago  IL 60647,60647,$419900,for-sale,3 beds,2 baths,1900 sqft
1462928075,49911751,2117 W Evergreen Ave # 1SE  Chicago  IL 60622,60622,$375000,for-sale,2 beds,2 baths,1600 sqft
1462928075,58361479,444 W Fullerton Pkwy APT 1309  Chicago  IL 60614,60614,$349900,for-sale,3 beds,1.5 baths,-- sqft
1462928075,87727339,2709 N Mildred Ave APT 1B  Chicago  IL 60614,60614,$350000,for-sale,2 beds,2 baths,-- sqft
1462928075,89919445,1956 W Bradley Pl APT 2W  Chicago  IL 60613,60613,$389900,for-sale,3 beds,2 baths,-- sqft
1462928075,117890639,811 W Bradley Pl APT 2  Chicago  IL 60613,60613,$349000,for-sale,2 beds,2 baths,-- sqft
1462928075,3737453,601 W Belden Ave APT 4B  Chicago  IL 60614,60614,$469000,for-sale,2 beds,1.5 baths,-- sqft
1462928075,2101328948,3401 N Janssen Ave APT E  Chicago  IL 60657,60657,$465000,for-sale,3 beds,2 baths,-- sqft
1462928075,2098723217,1535 N Wicker Park Ave # GW  Chicago  IL 60622,60622,$380000,for-sale,2 beds,2 baths,1400 sqft
1462928075,2098723979,1450 N Artesian Ave # 2  Chicago  IL 60622,60622,$319000,for-sale,2 beds,2 baths,1300 sqft
1462928075,80826075,1510 N Cleveland Ave APT 2  Chicago  IL 60610,60610,$537500,for-sale,2 beds,2 baths,-- sqft
1462928075,58359703,2161 N California Ave APT 304  Chicago  IL 60647,60647,$359000,for-sale,2 beds,2 baths,1450 sqft
1462928075,63693491,2861 W Palmer St APT GW  Chicago  IL 60647,60647,$325000,for-sale,2 beds,2 baths,1400 sqft
1462928075,3723183,340 W Diversey Pkwy APT 1120  Chicago  IL 60657,60657,$375000,for-sale,3 beds,2 baths,1400 sqft
1462928075,2114060950,1401 W Henderson St # 1E  Chicago  IL 60657,60657,$399999,for-sale,2 beds,2 baths,1300 sqft
1462928075,89971901,3021 W Armitage Ave APT 402  Chicago  IL 60647,60647,$349900,for-sale,2 beds,2 baths,1174 sqft
1462928075,80828824,3131 W Logan Blvd APT 2B  Chicago  IL 60647,60647,$365000,for-sale,2 beds,2 baths,1200 sqft
1462928075,63695070,3820 N Clark St # 2  Chicago  IL 60613,60613,$459900,for-sale,2 beds,2 baths,1500 sqft
1462928075,3669916,3072 N Elbridge Ave  Chicago  IL 60618,60618,$325500,for-sale,3 beds,3 baths,1408 sqft
1462928075,80825627,708 W Barry Ave APT 1R  Chicago  IL 60657,60657,$420000,for-sale,2 beds,2 baths,-- sqft
1462928075,89970444,3734 N Wilton Ave APT 2N  Chicago  IL 60613,60613,$379999,for-sale,2 beds,2 baths,1200 sqft
1462928075,80823108,2131 N Larrabee St APT 6102  Chicago  IL 60614,60614,$335000,for-sale,2 beds,2 baths,-- sqft
1462928075,89893065,2940 N Damen Ave APT 2N  Chicago  IL 60618,60618,$399900,for-sale,2 beds,2 baths,1200 sqft
1462928075,3724472,2700 N Hampden Ct APT 15D  Chicago  IL 60614,60614,$330000,for-sale,2 beds,2 baths,-- sqft
1462928075,58362597,1955 N Leavitt St APT 4B  Chicago  IL 60647,60647,$475000,for-sale,2 beds,2 baths,1250 sqft
1462928075,2098719073,1411 N Maplewood Ave  Chicago  IL 60622,60622,$539000,for-sale,5 beds,3 baths,-- sqft
1462928075,60201552,1529 W Montana St # 2  Chicago  IL 60614,60614,$425000,for-sale,2 beds,2 baths,-- sqft
1462928075,3722312,360 W Wellington Ave APT 15B  Chicago  IL 60657,60657,$309900,for-sale,2 beds,2 baths,1200 sqft
1462928075,2098724230,630 W Oakdale Ave UNIT 1  Chicago  IL 60657,60657,$539000,for-sale,2 beds,2 baths,1800 sqft
1462928075,3844756,1313 N Ritchie Ct APT 904  Chicago  IL 60610,60610,$434000,for-sale,2 beds,2 baths,-- sqft
1462928075,58362792,2150 N Racine Ave # G  Chicago  IL 60614,60614,$465000,for-sale,2 beds,2 baths,1350 sqft
1462928075,2098707044,1621 N Mozart St APT 2N  Chicago  IL 60647,60647,$334900,for-sale,2 beds,2 baths,1250 sqft
1462928075,3793763,3554 W Beach Ave  Chicago  IL 60651,60651,$374900,for-sale,3 beds,3 baths,1286 sqft
1462928075,2139891966,3103 N Kimball Ave  Chicago  IL 60618,60618,$379900,for-sale,4 beds,4 baths,1575 sqft
1462928075,3724140,623 W Drummond Pl APT 7  Chicago  IL 60614,60614,$519000,for-sale,3 beds,2.1 baths,2200 sqft
1462928075,70464195,230 W Division St APT 1005  Chicago  IL 60610,60610,$509000,for-sale,2 beds,2 baths,1595 sqft
1462928075,61959835,1555 W School St APT 2D  Chicago  IL 60657,60657,$399900,for-sale,2 beds,2 baths,1200 sqft
1462928075,89906014,1744 W Henderson St # 2  Chicago  IL 60657,60657,$385000,for-sale,2 beds,2 baths,-- sqft
1462928075,89887476,2703 N Wilton Ave # 3  Chicago  IL 60614,60614,$389900,for-sale,2 beds,2 baths,1100 sqft
1462928075,60265135,2746 N Wolcott Ave APT 2N  Chicago  IL 60614,60614,$350000,for-sale,2 beds,2 baths,1200 sqft
1462928075,3722204,339 W Barry Ave APT 15A  Chicago  IL 60657,60657,$530000,for-sale,2 beds,2 baths,1800 sqft
1462928075,80836790,1456 N Greenview Ave APT 3W  Chicago  IL 60642,60642,$399000,for-sale,2 beds,2.5 baths,1500 sqft
1462928075,2098759455,703 W Buena Ave # 1A  Chicago  IL 60613,60613,$399000,for-sale,3 beds,2 baths,1800 sqft
1462928075,2123008766,3045 N Avers Ave  Chicago  IL 60618,60618,$499000,for-sale,5 beds,3 baths,-- sqft
1462928075,3721781,3150 N Lake Shore Dr APT 11B  Chicago  IL 60657,60657,$459000,for-sale,2 beds,2 baths,1650 sqft
1462928075,87708718,2329 W Altgeld St APT 1W  Chicago  IL 60647,60647,$469995,for-sale,3 beds,3 baths,-- sqft
1462928075,58361963,3045 N Greenview Ave APT 203  Chicago  IL 60657,60657,$390000,for-sale,2 beds,2 baths,1100 sqft
1462928075,80843061,1319 N Wood St APT 2A  Chicago  IL 60622,60622,$439900,for-sale,2 beds,2 baths,1300 sqft
1462928075,2098721401,1560 N Sandburg Ter APT 3202  Chicago  IL 60610,60610,$525000,for-sale,2 beds,2 baths,-- sqft
1462928075,87723154,1912 W Belmont Ave # 3  Chicago  IL 60657,60657,$485000,for-sale,2 beds,2 baths,1450 sqft
1462928075,87717613,4301 N Sheridan Rd APT 201  Chicago  IL 60613,60613,$325000,for-sale,2 beds,2 baths,1200 sqft
1462928075,3645149,4249 N Ridgeway Ave  Chicago  IL 60618,60618,$550000,for-sale,4 beds,4.5 baths,3185 sqft
1462928075,3645903,3330 W Cuyler Ave  Chicago  IL 60618,60618,$425000,for-sale,3 beds,3 baths,883 sqft
1462928075,65559432,825 W Cuyler Ave UNIT 2E  Chicago  IL 60613,60613,$379000,for-sale,2 beds,2 baths,1000 sqft
1462928075,2114561684,2923 N Harding Ave  Chicago  IL 60618,60618,$462500,for-sale,5 beds,3 baths,2000 sqft
1462928075,2131583669,1638 N Kedzie Ave  Chicago  IL 60647,60647,$429000,for-sale,5 beds,2 baths,-- sqft
1462928075,2134603870,1938 N Drake Ave  Chicago  IL 60647,60647,$399900,for-sale,8 beds,4 baths,1600 sqft
1462928075,2098769903,2624 N Springfield Ave  Chicago  IL 60647,60647,$375000,for-sale,5 beds,3 baths,-- sqft
1462928075,80817321,947 N Howe St  Chicago  IL 60610,60610,$451500,for-sale,2 beds,2 baths,1200 sqft
1462928075,58362013,2840 N Lincoln Ave APT H6  Chicago  IL 60657,60657,$399900,for-sale,3 beds,2 baths,1470 sqft
1462928075,2118049039,1375 N Milwaukee Ave APT 3R  Chicago  IL 60622,60622,$379000,for-sale,2 beds,2 baths,-- sqft
1462928075,3718157,728 W Aldine Ave APT 1E  Chicago  IL 60657,60657,$500000,for-sale,3 beds,3 baths,2182 sqft
1462928075,89947076,466 W Elm St  Chicago  IL 60610,60610,$550000,for-sale,3 beds,3 baths,-- sqft
1462928075,70463998,1444 N Orleans St APT 5K  Chicago  IL 60610,60610,$549000,for-sale,3 beds,2 baths,1850 sqft
1462928075,3852758,1435 N North Park Ave # 2  Chicago  IL 60610,60610,$449900,for-sale,2 beds,2 baths,1200 sqft
1462928075,2140028356,923 W Wrightwood Ave  Chicago  IL 60614,60614,$529000,for-sale,2 beds,2 baths,-- sqft
1462928075,70462237,2128 N Hudson Ave APT 102  Chicago  IL 60614,60614,$359000,for-sale,2 beds,2 baths,1100 sqft
1462928075,3738393,345 W Fullerton Pkwy APT 1005  Chicago  IL 60614,60614,$329900,for-sale,2 beds,2 baths,1100 sqft
1462928075,80856596,1506 N Sedgwick St APT 2S  Chicago  IL 60610,60610,$485000,for-sale,2 beds,2 baths,1500 sqft
1462928075,3668019,3601 N Sacramento Ave  Chicago  IL 60618,60618,$329000,for-sale,5 beds,3 baths,1877 sqft
1462928075,49911699,1211 N Honore St # 2  Chicago  IL 60622,60622,$425000,for-sale,2 beds,2 baths,1400 sqft
1462928075,3737210,453 W Fullerton Pkwy APT 2E  Chicago  IL 60614,60614,$479900,for-sale,2 beds,1.5 baths,-- sqft
1462928075,3727742,2843 N Lincoln Ave APT 204  Chicago  IL 60657,60657,$465000,for-sale,3 beds,2 baths,1800 sqft
1462928075,70465388,1022 N Paulina St APT 2  Chicago  IL 60622,60622,$410000,for-sale,2 beds,2 baths,1200 sqft
1462928075,63696213,2045 W Concord Pl APT 402  Chicago  IL 60647,60647,$459000,for-sale,2 beds,2 baths,1325 sqft
1462928075,2119063267,253 E Delaware Pl # 18AB  Chicago  IL 60611,60611,$385000,for-sale,2 beds,2 baths,1400 sqft
1462928075,3718599,415 W Aldine Ave APT 2B  Chicago  IL 60657,60657,$329900,for-sale,2 beds,2 baths,2000 sqft
1462928075,2098841216,2044 N Winchester Ave APT 2F  Chicago  IL 60614,60614,$379900,for-sale,2 beds,2.5 baths,1500 sqft
1462928075,101426872,1624 W Grace St APT 2  Chicago  IL 60613,60613,$349900,for-sale,2 beds,2 baths,-- sqft
1462928075,3712793,3213 N Wilton Ave APT D  Chicago  IL 60657,60657,$399000,for-sale,2 beds,2 baths,2394 sqft
1462928075,3716500,3550 N Lake Shore Dr APT 2716  Chicago  IL 60657,60657,$305000,for-sale,2 beds,2 baths,1250 sqft
1462928075,87715847,1347 W Eddy St APT 306  Chicago  IL 60657,60657,$335000,for-sale,2 beds,2 baths,-- sqft
1462928075,70462224,2159 N Lincoln Ave # A2  Chicago  IL 60614,60614,$479900,for-sale,2 beds,3 baths,1200 sqft
1462928075,3670009,3067 N Gresham Ave  Chicago  IL 60618,60618,$375000,for-sale,3 beds,3 baths,882 sqft
1462928075,3714969,729 W Waveland Ave APT D  Chicago  IL 60613,60613,$550000,for-sale,3 beds,2.5 baths,1900 sqft
1462928075,3688105,1928 N Saint Louis Ave  Chicago  IL 60647,60647,$350000,for-sale,4 beds,2 baths,2926 sqft
1462928075,87716486,1824 N Wolcott Ave APT 1R  Chicago  IL 60622,60622,$389900,for-sale,2 beds,2 baths,1200 sqft
1462928075,2098960104,71 E Division St APT 804  Chicago  IL 60610,60610,$314000,for-sale,2 beds,2 baths,-- sqft
1462928075,3728362,2950 N Halsted St # D  Chicago  IL 60657,60657,$399000,for-sale,2 beds,2 baths,1600 sqft
1462928075,58361306,435 W Oakdale Ave APT 2F  Chicago  IL 60657,60657,$309000,for-sale,2 beds,2 baths,-- sqft
1462928075,124869890,3820 N Ashland Ave UNIT 3S  Chicago  IL 60613,60613,$549900,for-sale,3 beds,2 baths,1500 sqft
1462928075,80817717,917 N Kingsbury St # 917  Chicago  IL 60610,60610,$459000,for-sale,2 beds,2 baths,1300 sqft
1462928075,2099032655,946 W Sheridan Rd # 1C  Chicago  IL 60613,60613,$319900,for-sale,2 beds,2.5 baths,1700 sqft
1462928075,3849360,900 N Lake Shore Dr APT 403  Chicago  IL 60611,60611,$374900,for-sale,2 beds,2 baths,1179 sqft
1462928075,80829666,807 W Lill Ave UNIT 401  Chicago  IL 60614,60614,$519000,for-sale,3 beds,2.5 baths,1850 sqft
1462928075,87698199,907 W School St APT 1B  Chicago  IL 60657,60657,$349000,for-sale,2 beds,2 baths,1000 sqft
1462928075,2098816897,1748 W Newport Ave  Chicago  IL 60657,60657,$499900,for-sale,3 beds,3 baths,-- sqft
1462928075,3669830,3143 N Kimball Ave  Chicago  IL 60618,60618,$529000,for-sale,5 beds,3 baths,1900 sqft
